_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,POIDistance
5010395,2017-06-21 20:34:39.750,CA,BC,Vancouver,49.2601,-123.11495,POI1,819.4333849293714
5010486,2017-06-21 10:34:41.417,CA,ON,Mississauga,43.5355,-79.6915,POI3,533.2462200931351
5010489,2017-06-21 00:34:41.483,CA,ON,Kanata,45.3387,-75.9001,POI3,183.2632912413077
5010560,2017-06-21 11:34:41.607,CA,ON,Kingston,44.2585,-76.4897,POI3,269.74069120645885
5010648,2017-06-21 09:34:41.620,CA,ON,Toronto,43.6557,-79.3646,POI3,503.7232841642526
5010651,2017-06-21 01:34:41.673,CA,AB,Calgary,51.0419,-114.2,POI1,282.6628457525732
5010724,2017-06-21 09:34:41.620,CA,ON,Toronto,43.6557,-79.3646,POI3,503.7232841642526
5010761,2017-06-21 01:34:41.757,CA,AB,Calgary,51.05152,-113.92762,POI1,279.01329682196456
5010809,2017-06-21 15:34:41.903,CA,BC,Surrey,49.0385,-122.823,POI1,819.1351079153897
5010815,2017-06-21 10:34:42.273,CA,AB,Calgary,51.0823,-114.142,POI1,277.57442608920326
5010859,2017-06-21 19:34:37.723,CA,ON,Toronto,43.6796,-79.4343,POI3,507.5901725237495
5010866,2017-06-21 11:34:38.297,CA,ON,Concord,43.81385,-79.50348,POI3,506.3284362282107
5010936,2017-06-21 13:34:41.330,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
5011006,2017-06-21 06:34:41.443,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5011102,2017-06-21 15:34:41.573,CA,ON,Markham,43.8747,-79.2599,POI3,485.73428555743294
5011110,2017-06-21 02:34:41.580,CA,ON,Scarborough,43.7936,-79.2692,POI3,490.16584924889673
5011169,2017-06-21 02:34:41.620,CA,AB,Calgary,51.04529,-113.94832,POI1,279.8568371920794
5011181,2017-06-21 06:34:41.443,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5011263,2017-06-21 16:34:41.863,CA,AB,Calgary,51.0323,-114.066,POI1,282.29901069207006
5011345,2017-06-21 10:34:42.243,CA,ON,Scarborough,43.80637,-79.18087,POI3,483.1448105374593
5011389,2017-06-21 19:34:41.497,CA,ON,Milton,43.5152,-79.8802,POI3,547.8772685732938
5011394,2017-06-21 18:34:41.520,CA,ON,Etobicoke,43.6858,-79.5196,POI3,513.4744276353849
5011416,2017-06-21 11:34:41.547,CA,MB,Brandon,49.8692,-99.9427,POI1,1016.7352582613792
5011478,2017-06-21 06:34:41.583,CA,AB,Edmonton,53.5706,-113.549,POI1,4.984267082126946
5011528,2017-06-21 12:34:41.623,CA,MB,Brandon,49.8692,-99.9427,POI1,1016.7352582613792
5011626,2017-06-21 11:34:41.547,CA,MB,Brandon,49.8692,-99.9427,POI1,1016.7352582613792
5011722,2017-06-21 19:34:41.703,CA,AB,Edmonton,53.5178,-113.552,POI1,5.39725699234314
5011759,2017-06-21 17:34:41.750,CA,ON,Mississauga,43.5769,-79.6283,POI3,526.6356000944369
5011831,2017-06-21 15:34:41.813,CA,AB,Calgary,50.90112,-114.08347,POI1,296.91761627023743
5011901,2017-06-21 17:34:41.920,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
5011954,2017-06-21 13:34:42.120,CA,AB,Calgary,51.11315,-114.20288,POI1,274.88924601221623
5012005,2017-06-21 22:34:42.373,CA,AB,Calgary,51.1229,-114.189,POI1,273.6552970863314
5012101,2017-06-21 02:34:42.450,CA,AB,Beaumont,53.3545,-113.414,POI1,21.83533719045363
5012147,2017-06-21 02:34:42.467,CA,AB,Beaumont,53.3545,-113.414,POI1,21.83533719045363
5012201,2017-06-21 01:34:42.670,CA,AB,Calgary,51.0384,-114.1499,POI1,282.4822872688957
5012242,2017-06-21 15:34:43.043,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
5012334,2017-06-21 13:34:42.120,CA,AB,Calgary,51.11315,-114.20288,POI1,274.88924601221623
5012352,2017-06-21 03:34:43.390,CA,AB,Calgary,51.0475,-114.068,POI1,280.6437484188144
5012434,2017-06-21 21:34:43.400,CA,AB,Calgary,51.0475,-114.068,POI1,280.6437484188144
5012526,2017-06-21 04:34:43.730,CA,QC,Anjou,45.6089,-73.5448,POI3,9.843742477724314
5012621,2017-06-21 22:34:41.463,CA,ON,Toronto,43.66929,-79.31786,POI3,499.6833291723182
5012654,2017-06-21 02:34:41.577,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5012691,2017-06-21 21:34:41.627,CA,BC,Vancouver,49.27635,-123.12407,POI1,818.8058356073756
5012759,2017-06-21 15:34:41.663,CA,ON,Ottawa,45.4455,-75.6894,POI3,165.7504721585832
5012846,2017-06-21 14:34:41.740,CA,ON,Scarborough,43.7262,-79.232,POI3,490.6981079686095
5012869,2017-06-21 01:34:41.763,CA,AB,Calgary,51.0662,-114.1164,POI1,279.07035338013
5012958,2017-06-21 04:34:41.897,CA,AB,Calgary,50.90765,-114.06429,POI1,296.02144256216116
5012975,2017-06-21 07:34:42.153,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
5012998,2017-06-21 10:34:42.380,CA,AB,Calgary,51.1229,-114.189,POI1,273.6552970863314
5013075,2017-06-21 22:34:43.580,CA,AB,Calgary,51.1387,-114.2015,POI1,272.07444697562767
5013146,2017-06-21 18:34:43.780,CA,BC,Coquitlam,49.23852,-122.86392,POI1,806.9191549143068
5013170,2017-06-21 08:34:44.047,CA,NT,Yellowknife,62.4568,-114.36445,POI1,992.1453316850804
5013244,2017-06-21 05:34:44.410,CA,ON,Toronto,43.6651,-79.4369,POI3,508.4827813631055
5013283,2017-06-21 07:34:44.713,CA,AB,Airdrie,51.3082,-114.0398,POI1,251.66809158464568
5013293,2017-06-21 15:34:41.180,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
5013344,2017-06-21 14:34:41.470,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5013412,2017-06-21 02:34:41.500,CA,ON,Kanata,45.3387,-75.9001,POI3,183.2632912413077
5013504,2017-06-21 13:34:41.550,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
5013511,2017-06-21 09:34:41.610,CA,SK,Saskatoon,52.1358,-106.657,POI1,484.4909657417674
5013520,2017-06-21 13:34:41.723,CA,ON,Oakville,43.4462,-79.6688,POI3,536.1385379869045
5013613,2017-06-21 08:34:41.750,CA,BC,North Vancouver,49.47488,-123.86959,POI1,848.0733270211891
5013669,2017-06-21 02:34:41.960,CA,AB,Calgary,51.1229,-114.189,POI1,273.6552970863314
5013720,2017-06-21 09:34:42.347,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
5013798,2017-06-21 02:34:41.960,CA,AB,Calgary,51.1229,-114.189,POI1,273.6552970863314
5013890,2017-06-21 07:34:42.570,CA,ON,Mississauga,43.5769,-79.6283,POI3,526.6356000944369
5013924,2017-06-21 00:34:42.930,CA,ON,Toronto,43.6606,-79.4635,POI3,510.6255508028321
5013998,2017-06-21 00:34:43.627,CA,ON,Dundas,43.2649,-79.9555,POI3,566.0771521060294
5014038,2017-06-21 01:34:44.290,CA,AB,Sherwood Park,53.52282,-113.33192,POI1,10.49143984056531
5014102,2017-06-21 00:34:43.627,CA,ON,Dundas,43.2649,-79.9555,POI3,566.0771521060294
5014136,2017-06-21 01:34:44.447,CA,SK,Regina,50.42402,-104.51907,POI1,704.6637326534286
5014174,2017-06-21 17:34:44.980,CA,ON,Etobicoke,43.6068,-79.5063,POI3,516.3560714022489
5014256,2017-06-21 12:34:46.163,CA,ON,Brampton,43.7147,-79.7014,POI3,525.3542497387843
5014290,2017-06-21 00:34:42.353,CA,AB,Calgary,51.0486,-113.968,POI1,279.64462855325803
5014350,2017-06-21 12:34:46.163,CA,ON,Brampton,43.7147,-79.7014,POI3,525.3542497387843
5014432,2017-06-21 00:34:42.583,CA,AB,Calgary,50.9938,-114.072,POI1,286.5974052828607
5014450,2017-06-21 15:34:42.733,CA,AB,Edmonton,53.5305,-113.457,POI1,2.5768709055202152
5014532,2017-06-21 00:34:43.240,CA,AB,Edmonton,53.5395,-113.425,POI1,4.080865683707584
5014597,2017-06-21 07:34:43.410,CA,BC,Richmond,49.15378,-123.17039,POI1,830.0559047662074
5014676,2017-06-21 00:34:44.727,CA,AB,Leduc,53.27059,-113.55144,POI1,30.950720486232807
5014733,2017-06-21 05:34:45.270,CA,BC,Delta,49.17841,-122.98145,POI1,817.755980382567
5014813,2017-06-21 18:34:46.160,CA,ON,Etobicoke,43.6879,-79.557,POI3,516.0903406186962
5014890,2017-06-21 21:34:46.177,CA,AB,Calgary,51.11712,-114.15353,POI1,273.87944105508797
5014892,2017-06-21 04:34:46.270,CA,AB,Ponoka,52.6755,-113.576,POI1,97.00102412867844
5014905,2017-06-21 05:34:46.843,CA,AB,Edmonton,53.5181,-113.5797,POI1,6.950404757218904
5014967,2017-06-21 05:34:43.147,CA,BC,Coquitlam,49.23785,-122.81808,POI1,804.4184001170632
5015021,2017-06-21 07:34:46.100,CA,AB,Calgary,50.88722,-114.08777,POI1,298.4896225794877
5015092,2017-06-21 03:34:46.247,CA,AB,Airdrie,51.2889,-114.015,POI1,253.5481439799483
5015181,2017-06-21 17:34:44.697,CA,AB,Airdrie,51.3082,-114.0398,POI1,251.66809158464568
5015231,2017-06-21 17:34:46.207,CA,ON,Brampton,43.7147,-79.7014,POI3,525.3542497387843
5015329,2017-06-21 05:34:46.793,CA,AB,Edmonton,53.5516,-113.532,POI1,3.1156924816285785
5015408,2017-06-21 02:34:47.537,CA,BC,Burnaby,49.24535,-122.89657,POI1,808.2504371688111
5015470,2017-06-21 11:34:46.183,CA,ON,London,43.0004,-81.2343,POI3,671.5610518418072
5015476,2017-06-21 21:34:46.213,CA,ON,Brampton,43.7147,-79.7014,POI3,525.3542497387843
5015484,2017-06-21 13:34:46.290,CA,AB,Lethbridge,49.68314,-112.81284,POI1,432.0488469445807
5015536,2017-06-21 04:34:46.737,CA,QC,Farnham,45.2791,-72.986,POI3,52.707067690500864
5015630,2017-06-21 06:34:47.457,CA,AB,Edmonton,53.5319,-113.561,POI1,5.220485048982175
5015672,2017-06-21 22:34:49.383,CA,AB,Edmonton,53.53808,-113.58348,POI1,6.520919141804606
5015742,2017-06-21 17:34:46.200,CA,ON,Waterloo,43.4634,-80.5201,POI3,596.9319139426246
5015752,2017-06-21 13:34:46.250,CA,ON,Waterloo,43.4634,-80.5201,POI3,596.9319139426246
5015753,2017-06-21 02:34:46.310,CA,AB,Calgary,50.9359,-114.02,POI1,292.51687553935994
5015789,2017-06-21 13:34:46.250,CA,ON,Waterloo,43.4634,-80.5201,POI3,596.9319139426246
5015816,2017-06-21 06:34:46.770,CA,AB,Cochrane,51.1834,-114.4687,POI1,271.0655524157899
5015871,2017-06-21 05:34:51.710,CA,ON,Newmarket,44.039,-79.4724,POI3,494.32343203476347
5015892,2017-06-21 21:34:51.987,CA,AB,Edmonton,53.40672,-113.57684,POI1,16.636739748851376
5015899,2017-06-21 01:34:48.867,CA,ON,North York,43.7552,-79.4398,POI3,504.384327337719
5015943,2017-06-21 18:34:49.463,CA,AB,Airdrie,51.3082,-114.0398,POI1,251.66809158464568
5015987,2017-06-21 02:34:51.710,CA,SK,Saskatoon,52.13905,-106.75205,POI1,478.32873802472443
5016078,2017-06-21 14:34:51.727,CA,ON,Kingston,44.2377,-76.5602,POI3,275.72280822773865
5016121,2017-06-21 22:34:51.767,CA,ON,Sudbury,46.5213,-80.947,POI3,580.4127402865989
5016155,2017-06-21 18:34:51.820,CA,NB,Moncton,46.10785,-64.80581,POI4,156.7849218445594
5016188,2017-06-21 13:34:53.047,CA,ON,Oakville,43.49644,-79.65945,POI3,532.9015483781681
5016220,2017-06-21 05:34:51.733,CA,ON,Kingston,44.2377,-76.5602,POI3,275.72280822773865
5016278,2017-06-21 16:34:51.763,CA,SK,Saskatoon,52.12859,-106.69364,POI1,482.46263048513777
5016323,2017-06-21 15:34:52.867,CA,MB,Winnipeg,49.80487,-97.21742,POI1,1193.1505821555143
5016364,2017-06-21 21:34:51.567,CA,AB,Calgary,51.0494,-113.9564,POI1,279.46490023714694
5016414,2017-06-21 15:34:52.867,CA,MB,Winnipeg,49.80487,-97.21742,POI1,1193.1505821555143
5016473,2017-06-21 15:34:51.783,CA,SK,Saskatoon,52.1121,-106.5931,POI1,489.5178988073658
5016542,2017-06-21 11:34:52.167,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
5016586,2017-06-21 03:34:51.733,CA,ON,Kingston,44.2257,-76.4824,POI3,271.2250893398762
5016685,2017-06-21 22:34:51.927,CA,ON,Kingston,44.2257,-76.4824,POI3,271.2250893398762
5016695,2017-06-21 11:34:52.167,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
5016750,2017-06-21 01:34:53.233,CA,AB,Edmonton,53.40497,-113.53467,POI1,16.030921608371745
5016830,2017-06-21 21:34:56.583,CA,ON,Orléans,45.481,-75.5513,POI3,154.78593598876856
5016913,2017-06-21 00:34:56.757,CA,SK,Saskatoon,52.1395,-106.586,POI1,488.84938082846475
5016957,2017-06-21 17:34:55.333,CA,AB,Leduc,53.2668,-113.552,POI1,31.373214675263014
5017014,2017-06-21 18:34:56.197,CA,AB,Edmonton,53.5166,-113.595,POI1,7.934801078922413
5017041,2017-06-21 04:34:56.753,CA,AB,Fort Saskatchewan,53.7017,-113.222,POI1,24.52758674846999
5017052,2017-06-21 22:34:56.837,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
5017112,2017-06-21 13:34:56.883,CA,ON,Toronto,43.6477,-79.4174,POI3,507.92591183330273
5017180,2017-06-21 15:34:57.040,CA,AB,Calgary,51.0921,-113.976,POI1,274.9050433268726
5017211,2017-06-21 13:34:57.273,CA,ON,Toronto,43.6583,-79.4476,POI3,509.5879012495875
5017284,2017-06-21 13:34:57.410,CA,AB,Calgary,51.08185,-113.9623,POI1,275.9260947527642
5017377,2017-06-21 16:34:57.523,CA,AB,Calgary,51.0799,-114.081,POI1,277.2030063343111
5017409,2017-06-21 15:34:58.157,CA,AB,Calgary,50.94615,-114.13562,POI1,292.4712645247171
5017444,2017-06-21 11:34:58.867,CA,AB,Fort Saskatchewan,53.68717,-113.24997,POI1,22.082829004405227
5017475,2017-06-21 22:34:54.540,CA,MB,Winnipeg,49.893,-97.001,POI1,1202.7108981832598
5017540,2017-06-21 02:34:54.943,CA,SK,Estevan,49.13666,-102.9852,POI1,877.4963176398176
5017592,2017-06-21 05:34:56.600,CA,ON,Guelph,43.5678,-80.2217,POI3,570.2194004721182
5017601,2017-06-21 03:34:56.637,CA,AB,Calgary,50.92606,-113.93081,POI1,292.9131946754006
5017667,2017-06-21 18:34:56.767,CA,AB,Edmonton,53.52223,-113.51848,POI1,3.4304365953151104
5017748,2017-06-21 01:34:56.873,CA,ON,Mississauga,43.59162,-79.70651,POI3,531.5697556388792
5017831,2017-06-21 22:34:57.120,CA,AB,Calgary,51.17337,-114.1163,POI1,267.29208772591244
5017930,2017-06-21 07:34:57.403,CA,AB,Calgary,51.1229,-114.189,POI1,273.6552970863314
5017943,2017-06-21 22:34:57.580,CA,AB,Sherwood Park,53.5398,-113.283,POI1,13.414178429531916
5018003,2017-06-21 22:34:56.720,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
5018016,2017-06-21 06:34:56.877,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
5018096,2017-06-21 22:34:56.720,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
5018125,2017-06-21 05:34:57.013,CA,ON,Oakville,43.4934,-79.7126,POI3,536.874099019427
5018143,2017-06-21 18:34:57.167,CA,AB,Calgary,51.04995,-114.16647,POI1,281.3966452349952
5018184,2017-06-21 22:34:57.530,CA,AB,Calgary,51.0799,-114.081,POI1,277.2030063343111
5018226,2017-06-21 21:34:57.753,CA,AB,Red Deer,52.2651,-113.794,POI1,143.94016689598396
5018238,2017-06-21 18:34:57.167,CA,AB,Calgary,51.04995,-114.16647,POI1,281.3966452349952
5018313,2017-06-21 11:34:58.400,CA,ON,Oakville,43.4934,-79.7126,POI3,536.874099019427
5018350,2017-06-21 22:34:57.530,CA,AB,Calgary,51.0799,-114.081,POI1,277.2030063343111
5018429,2017-06-21 09:34:56.733,CA,AB,Calgary,50.9361,-114.08189,POI1,293.0481513405665
5018474,2017-06-21 01:34:56.900,CA,ON,Markham,43.8747,-79.2599,POI3,485.73428555743294
5018562,2017-06-21 03:34:57.190,CA,AB,Calgary,51.1229,-114.189,POI1,273.6552970863314
5018655,2017-06-21 00:34:57.240,CA,ON,Brampton,43.684,-79.7716,POI3,531.9075570709574
5018725,2017-06-21 14:34:57.553,CA,AB,Calgary,51.0799,-114.081,POI1,277.2030063343111
5018795,2017-06-21 11:34:58.070,CA,ON,Thornhill,43.8395,-79.3831,POI3,496.34922110136324
5018880,2017-06-21 14:34:57.553,CA,AB,Calgary,51.0799,-114.081,POI1,277.2030063343111
5018904,2017-06-21 12:34:56.783,CA,AB,Calgary,51.1106,-113.981,POI1,272.9040394072115
5018922,2017-06-21 19:34:57.000,CA,AB,Calgary,51.1106,-113.981,POI1,272.9040394072115
5019008,2017-06-21 18:34:57.107,CA,AB,Calgary,51.1229,-114.189,POI1,273.6552970863314
5019099,2017-06-21 08:34:57.540,CA,AB,Calgary,51.0799,-114.081,POI1,277.2030063343111
5019135,2017-06-21 17:34:57.660,CA,ON,York,43.703,-79.512,POI3,512.1019825243789
5019138,2017-06-21 17:34:58.317,CA,ON,Scarborough,43.7084,-79.2856,POI3,495.4375044956862
5019160,2017-06-21 05:34:58.433,CA,ON,Scarborough,43.7084,-79.2856,POI3,495.4375044956862
5019239,2017-06-21 01:34:58.800,CA,QC,Lavaltrie,45.8846,-73.2769,POI3,46.18512592651753
5019328,2017-06-21 05:35:01.470,CA,AB,Calgary,50.9278,-113.9682,POI1,292.994966213548
5019411,2017-06-21 05:34:58.433,CA,ON,Scarborough,43.7084,-79.2856,POI3,495.4375044956862
5019509,2017-06-21 18:35:01.817,CA,AB,Calgary,50.89572,-114.04659,POI1,297.17969085270744
5019586,2017-06-21 03:34:59.993,CA,BC,North Vancouver,49.47488,-123.86959,POI1,848.0733270211891
5019631,2017-06-21 16:35:01.423,CA,AB,Calgary,51.0381,-114.118,POI1,282.17681687853485
5019697,2017-06-21 00:35:02.647,CA,AB,Calgary,51.05661,-113.99864,POI1,279.01229578100987
5019700,2017-06-21 12:34:59.037,CA,AB,Chestermere,51.054,-113.816,POI1,278.023961824652
5019796,2017-06-21 08:34:59.583,CA,SK,Regina,50.45595,-104.62701,POI1,696.3185191393002
5019798,2017-06-21 11:35:01.377,CA,AB,Calgary,50.97258,-114.08328,POI1,289.0423885035573
5019886,2017-06-21 07:35:01.340,CA,AB,Calgary,51.0196,-114.20029,POI1,285.1113295980587
5019905,2017-06-21 01:35:01.467,CA,AB,Spruce Grove,53.54628,-113.88183,POI1,26.169692658298246
5019970,2017-06-21 14:35:04.547,CA,BC,Vernon,50.23615,-119.44072,POI1,549.6385885145406
5020064,2017-06-21 15:35:04.983,CA,ON,Toronto,43.7264,-79.3978,POI3,502.69397564923287
5020151,2017-06-21 12:35:00.673,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
5020233,2017-06-21 09:35:01.470,CA,ON,Brampton,43.7389,-79.8285,POI3,533.5555014599787
5020284,2017-06-21 19:35:01.960,CA,AB,Sherwood Park,53.5398,-113.283,POI1,13.414178429531916
5020329,2017-06-21 19:35:02.273,CA,BC,Richmond,49.19554,-123.18287,POI1,827.7976261121605
5020414,2017-06-21 21:35:03.537,CA,AB,Leduc,53.27059,-113.55144,POI1,30.950720486232807
5020483,2017-06-21 17:35:04.377,CA,BC,Vernon,50.23615,-119.44072,POI1,549.6385885145406
5020485,2017-06-21 12:35:02.877,CA,AB,Calgary,50.9722,-114.062,POI1,288.8842493832062
5020564,2017-06-21 06:35:03.720,CA,AB,Edmonton,53.5305,-113.457,POI1,2.5768709055202152
5020661,2017-06-21 09:35:06.857,CA,ON,Mississauga,43.5738,-79.7193,POI3,533.3646086669135
5020702,2017-06-21 14:35:06.190,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,224.56545711961374
5020705,2017-06-21 00:35:07.000,CA,ON,Oakville,43.4309,-79.7767,POI3,544.6513133001247
5020740,2017-06-21 05:35:07.347,CA,QC,Sainte-Anne-De-Bellevue,45.4044,-73.9522,POI3,32.81724609199149
5020785,2017-06-21 22:35:08.397,CA,ON,Brampton,43.684,-79.7716,POI3,531.9075570709574
5020807,2017-06-21 05:35:07.347,CA,QC,Sainte-Anne-De-Bellevue,45.4044,-73.9522,POI3,32.81724609199149
5020830,2017-06-21 10:35:09.097,CA,ON,Brampton,43.6594,-79.78338,POI3,533.9171132621252
5020877,2017-06-21 00:35:05.030,CA,QC,Dollard-Des-Ormeaux,45.463,-73.847,POI3,22.851230718106496
5020917,2017-06-21 00:35:06.040,CA,ON,Brampton,43.6594,-79.7834,POI3,533.9185717240905
5021001,2017-06-21 04:35:08.437,CA,QC,Trois-Rivières,46.3776,-72.5352,POI3,124.13706703968118
5021072,2017-06-21 13:35:06.650,CA,AB,Edmonton,53.60753,-113.48692,POI1,6.823703547851759
5021141,2017-06-21 09:35:07.040,CA,SK,Saskatoon,52.1294,-106.661,POI1,484.4993794882461
5021185,2017-06-21 09:35:08.327,CA,ON,Toronto,43.6651,-79.4369,POI3,508.4827813631055
5021268,2017-06-21 00:35:06.203,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,224.56545711961374
5021342,2017-06-21 10:35:06.880,CA,MB,Winnipeg,49.8936,-97.001,POI1,1202.6816059390728
5021358,2017-06-21 17:35:06.900,CA,AB,Edmonton,53.4104,-113.517,POI1,15.237724944250676
5021408,2017-06-21 05:35:07.290,CA,ON,Mississauga,43.5738,-79.7193,POI3,533.3646086669135
5021456,2017-06-21 10:35:07.927,CA,MB,Winnipeg,49.891,-97.1511,POI1,1193.1530748291284
5021521,2017-06-21 06:35:08.583,CA,AB,Calgary,51.1387,-114.2015,POI1,272.07444697562767
5021614,2017-06-21 10:35:07.927,CA,MB,Winnipeg,49.891,-97.1511,POI1,1193.1530748291284
5021639,2017-06-21 00:35:09.260,CA,QC,Anjou,45.6036,-73.55361,POI3,9.16585205114174
5021735,2017-06-21 00:35:10.047,CA,ON,Scarborough,43.7084,-79.2856,POI3,495.4375044956862
5021757,2017-06-21 10:35:11.900,CA,ON,Milton,43.515,-79.8821,POI3,548.0245485219416
5021826,2017-06-21 12:35:12.400,CA,ON,Toronto,43.65632,-79.45329,POI3,510.0958337135562
5021827,2017-06-21 21:35:12.810,CA,AB,Spruce Grove,53.5533,-113.895,POI1,27.049205385084917
5021907,2017-06-21 05:35:13.080,CA,ON,Markham,43.8451,-79.3175,POI3,491.29602980372584
5021938,2017-06-21 14:35:13.133,CA,ON,Bradford,44.1179,-79.6007,POI3,500.7676677582879
5021980,2017-06-21 00:35:13.137,CA,ON,Bradford,44.1179,-79.6007,POI3,500.7676677582879
5021989,2017-06-21 06:35:11.830,CA,ON,Toronto,43.6459,-79.3857,POI3,505.7282087703016
5022018,2017-06-21 08:35:14.653,CA,AB,Edmonton,53.49913,-113.50035,POI1,5.318771959036306
5022071,2017-06-21 04:35:14.827,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79.30293521502901
5022104,2017-06-21 08:35:14.887,CA,AB,Red Deer,52.2627,-113.767,POI1,143.95596228540998
5022181,2017-06-21 12:35:12.070,CA,AB,Edmonton,53.44144,-113.43615,POI1,12.09823037521228
5022208,2017-06-21 04:35:14.827,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79.30293521502901
5022251,2017-06-21 09:35:12.430,CA,AB,Red Deer,52.2651,-113.794,POI1,143.94016689598396
5022321,2017-06-21 06:35:12.680,CA,ON,Toronto,43.7264,-79.3978,POI3,502.69397564923287
5022342,2017-06-21 19:35:14.497,CA,AB,Edmonton,53.49913,-113.50035,POI1,5.318771959036306
5022406,2017-06-21 13:35:14.943,CA,AB,Red Deer,52.2651,-113.794,POI1,143.94016689598396
5022427,2017-06-21 09:35:15.270,CA,AB,Edmonton,53.521,-113.5324,POI1,4.164489601534653
5022455,2017-06-21 09:35:14.917,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79.30293521502901
5022543,2017-06-21 09:35:15.270,CA,AB,Edmonton,53.521,-113.5324,POI1,4.164489601534653
5022582,2017-06-21 22:35:13.833,CA,AB,Edmonton,53.5382,-113.5837,POI1,6.533485466597497
5022681,2017-06-21 13:35:14.720,CA,ON,Burlington,43.3889,-79.7682,POI3,546.2097738359529
5022685,2017-06-21 20:35:14.867,CA,ON,Burlington,43.35,-79.758,POI3,547.518991182186
5022735,2017-06-21 15:35:14.930,CA,ON,Toronto,43.7068,-79.3991,POI3,503.7275302843556
5022754,2017-06-21 10:35:15.470,CA,NB,Moncton,46.1183,-64.7338,POI4,153.20560997789354
5022824,2017-06-21 07:35:16.213,CA,ON,Burlington,43.3889,-79.7682,POI3,546.2097738359529
5022832,2017-06-21 10:35:17.213,CA,AB,Calgary,50.9505,-113.947,POI1,290.32648136852663
5022918,2017-06-21 13:35:18.237,CA,AB,Edmonton,53.4487,-113.402,POI1,12.171065036392093
5022965,2017-06-21 13:35:15.213,CA,ON,Toronto,43.6546,-79.3879,POI3,505.4579351215899
5022979,2017-06-21 21:35:15.230,CA,ON,Toronto,43.6414,-79.4151,POI3,508.0702112490697
5023070,2017-06-21 11:35:15.263,CA,ON,Toronto,43.65395,-79.44788,POI3,509.82057526207024
5023076,2017-06-21 16:35:16.340,CA,AB,Calgary,50.89572,-114.04659,POI1,297.17969085270744
5023077,2017-06-21 06:35:16.897,CA,NB,Dieppe,46.0967,-64.7087,POI4,150.18174995157852
5023129,2017-06-21 06:35:17.493,CA,AB,Calgary,51.0231,-114.10199,POI1,283.66364014875694
5023181,2017-06-21 08:35:17.260,CA,AB,Edmonton,53.60753,-113.48692,POI1,6.823703547851759
5023248,2017-06-21 01:35:17.813,CA,ON,Brampton,43.65398,-79.74813,POI3,531.6033937092686
5023313,2017-06-21 15:35:18.797,CA,SK,Saskatoon,52.1225,-106.7249,POI1,480.7331830682424
5023320,2017-06-21 18:35:20.893,CA,AB,Edmonton,53.51507,-113.50584,POI1,3.7043879057584284
5023326,2017-06-21 16:35:18.080,CA,QC,Saint-Laurent,45.505,-73.7101,POI3,11.377532542489467
5023421,2017-06-21 21:35:17.160,CA,ON,Burlington,43.3889,-79.7682,POI3,546.2097738359529
5023426,2017-06-21 17:35:17.483,CA,AB,Calgary,50.8782,-114.035,POI1,299.01296139828713
5023494,2017-06-21 18:35:19.840,CA,ON,Mississauga,43.5637,-79.7202,POI3,533.9244976062763
5023545,2017-06-21 14:35:22.007,CA,AB,Edmonton,53.522,-113.459,POI1,3.216034711200348
5023610,2017-06-21 18:35:19.840,CA,ON,Mississauga,43.5637,-79.7202,POI3,533.9244976062763
5023654,2017-06-21 08:35:22.297,CA,AB,Edmonton,53.56039,-113.45883,POI1,2.379025365103816
5023749,2017-06-21 06:35:21.913,CA,AB,Edmonton,53.5129,-113.623,POI1,9.79775203703857
5023776,2017-06-21 18:35:21.937,CA,MB,Winnipeg,49.9392,-97.0962,POI1,1194.3333385677613
5023795,2017-06-21 20:35:21.987,CA,AB,Beaumont,53.3545,-113.414,POI1,21.83533719045363
5023848,2017-06-21 22:35:23.550,CA,ON,Mississauga,43.5924,-79.6953,POI3,530.7200278017184
5023898,2017-06-21 00:35:26.113,CA,AB,Edmonton,53.44218,-113.44523,POI1,11.869199279043297
